Date,Mode,Count
08/15/2025,BT,1028472
08/15/2025,Bus,1308147
08/15/2025,CBD Entries,575069
08/15/2025,CRZ Entries,503939
08/15/2025,LIRR,258243
08/15/2025,MNR,203201
08/15/2025,SIR,5990
08/15/2025,Subway,3551008
08/16/2025,AAR,28833
08/16/2025,BT,990201
08/16/2025,Bus,912705
08/16/2025,CBD Entries,540124
08/16/2025,CRZ Entries,471921
08/16/2025,LIRR,153433
08/16/2025,MNR,120490
08/16/2025,SIR,2433
08/16/2025,Subway,2568833
08/17/2025,AAR,27882
08/17/2025,BT,960971
08/17/2025,Bus,725657
08/17/2025,CBD Entries,514796
08/17/2025,CRZ Entries,444245
08/17/2025,LIRR,125268
08/17/2025,MNR,101391
08/17/2025,SIR,1642
08/17/2025,Subway,2015821
08/18/2025,AAR,38413
08/18/2025,BT,949948
08/18/2025,Bus,1264049
08/18/2025,CBD Entries,535621
08/18/2025,CRZ Entries,466129
08/18/2025,LIRR,246904
08/18/2025,MNR,200323
08/18/2025,SIR,6475
08/18/2025,Subway,3376936
08/19/2025,AAR,41917
08/19/2025,BT,954649
08/19/2025,Bus,1340712
08/19/2025,CBD Entries,551588
08/19/2025,CRZ Entries,483349
08/19/2025,LIRR,269818
08/19/2025,MNR,217321
08/19/2025,SIR,7134
08/19/2025,Subway,3788813
08/20/2025,AAR,42821
08/20/2025,BT,941839
08/20/2025,Bus,1265037
08/20/2025,CBD Entries,555592
08/20/2025,CRZ Entries,487739
08/20/2025,LIRR,255602
08/20/2025,MNR,208647
08/20/2025,SIR,6673
08/20/2025,Subway,3712709
08/21/2025,AAR,41317
08/21/2025,BT,993364
08/21/2025,Bus,1296398
08/21/2025,CBD Entries,572855
08/21/2025,CRZ Entries,503544
08/21/2025,LIRR,268214
08/21/2025,MNR,218083
08/21/2025,SIR,6538
08/21/2025,Subway,3790576
08/22/2025,AAR,40155
08/22/2025,BT,1022733
08/22/2025,Bus,1287328
08/22/2025,CBD Entries,576344
08/22/2025,CRZ Entries,505286
08/22/2025,LIRR,264414
08/22/2025,MNR,217013
08/22/2025,SIR,6102
08/22/2025,Subway,3640772
08/23/2025,AAR,27407
08/23/2025,BT,1006389
08/23/2025,Bus,925878
08/23/2025,CBD Entries,553608
08/23/2025,CRZ Entries,487215
08/23/2025,LIRR,166882
08/23/2025,MNR,133514
08/23/2025,SIR,3351
08/23/2025,Subway,2669472
08/24/2025,AAR,26911
08/24/2025,BT,962150
08/24/2025,Bus,739780
08/24/2025,CBD Entries,528050
08/24/2025,CRZ Entries,458481
08/24/2025,LIRR,149695
08/24/2025,MNR,109360
08/24/2025,SIR,2459
08/24/2025,Subway,2154935
08/25/2025,AAR,37653
08/25/2025,BT,970575
08/25/2025,Bus,1287007
08/25/2025,CBD Entries,540962
08/25/2025,CRZ Entries,469466
08/25/2025,LIRR,275475
08/25/2025,MNR,207511
08/25/2025,SIR,6329
08/25/2025,Subway,3499592
08/26/2025,AAR,41461
08/26/2025,BT,964498
08/26/2025,Bus,1381193
08/26/2025,CBD Entries,554316
08/26/2025,CRZ Entries,484927
08/26/2025,LIRR,294008
08/26/2025,MNR,222383
08/26/2025,SIR,7249
08/26/2025,Subway,3934641
08/27/2025,AAR,43498
08/27/2025,BT,985440
08/27/2025,Bus,1392630
08/27/2025,CBD Entries,565997
08/27/2025,CRZ Entries,495649
08/27/2025,LIRR,294556
08/27/2025,MNR,220687
08/27/2025,SIR,7311
08/27/2025,Subway,3959633
08/28/2025,AAR,42332
08/28/2025,BT,1019765
08/28/2025,Bus,1363724
08/28/2025,CBD Entries,574538
08/28/2025,CRZ Entries,503521
08/28/2025,LIRR,293877
08/28/2025,MNR,212908
08/28/2025,SIR,6992
08/28/2025,Subway,3844830
08/29/2025,AAR,40464
08/29/2025,BT,1027183
08/29/2025,Bus,1289424
08/29/2025,CBD Entries,574985
08/29/2025,CRZ Entries,500850
08/29/2025,LIRR,284378
08/29/2025,MNR,205508
08/29/2025,SIR,5796
08/29/2025,Subway,3559792
08/30/2025,AAR,27458
08/30/2025,BT,963358
08/30/2025,Bus,895879
08/30/2025,CBD Entries,532571
08/30/2025,CRZ Entries,465081
08/30/2025,LIRR,174467
08/30/2025,MNR,129878
08/30/2025,SIR,3039
08/30/2025,Subway,2575973
08/31/2025,AAR,28459
08/31/2025,BT,956024
08/31/2025,Bus,705740
08/31/2025,CBD Entries,524543
08/31/2025,CRZ Entries,451084
08/31/2025,LIRR,152591
08/31/2025,MNR,113092
08/31/2025,SIR,2401
08/31/2025,Subway,2197950
09/01/2025,AAR,17488
09/01/2025,BT,853219
09/01/2025,Bus,673370
09/01/2025,CBD Entries,470708
09/01/2025,CRZ Entries,405009
09/01/2025,LIRR,140632
09/01/2025,MNR,100886
09/01/2025,SIR,2399
09/01/2025,Subway,2092253
09/02/2025,AAR,41991
09/02/2025,BT,971199
09/02/2025,Bus,1346568
09/02/2025,CBD Entries,564878
09/02/2025,CRZ Entries,494239
09/02/2025,LIRR,277073
09/02/2025,MNR,228222
09/02/2025,SIR,7277
09/02/2025,Subway,3842843
09/03/2025,AAR,46061
09/03/2025,BT,960254
09/03/2025,Bus,1438356
09/03/2025,CBD Entries,572264
09/03/2025,CRZ Entries,503384
09/03/2025,LIRR,293705
09/03/2025,MNR,238831
09/03/2025,SIR,7483
09/03/2025,Subway,4101293
09/04/2025,AAR,45376
09/04/2025,BT,966487
09/04/2025,Bus,1469632
09/04/2025,CBD Entries,584644
09/04/2025,CRZ Entries,518054
09/04/2025,LIRR,289721
09/04/2025,MNR,232772
09/04/2025,SIR,7709
09/04/2025,Subway,4258378
09/05/2025,AAR,43782
09/05/2025,BT,1005336
09/05/2025,Bus,1437614
09/05/2025,CBD Entries,594321
09/05/2025,CRZ Entries,526170
09/05/2025,LIRR,279193
09/05/2025,MNR,225330
09/05/2025,SIR,6830
09/05/2025,Subway,4020205
09/06/2025,AAR,27218
09/06/2025,BT,917387
09/06/2025,Bus,846107
09/06/2025,CBD Entries,560115
09/06/2025,CRZ Entries,499423
09/06/2025,LIRR,141330
09/06/2025,MNR,117043
09/06/2025,SIR,2213
09/06/2025,Subway,2589586
09/07/2025,AAR,28255
09/07/2025,BT,862573
09/07/2025,Bus,684550
09/07/2025,CBD Entries,523680
09/07/2025,CRZ Entries,460258
09/07/2025,LIRR,122696
09/07/2025,MNR,99960
09/07/2025,SIR,1425
09/07/2025,Subway,2058463
09/08/2025,AAR,41777
09/08/2025,BT,945027
09/08/2025,Bus,1497567
09/08/2025,CBD Entries,559406
09/08/2025,CRZ Entries,492346
09/08/2025,LIRR,266996
09/08/2025,MNR,226542
09/08/2025,SIR,7574
09/08/2025,Subway,4051429
09/09/2025,AAR,45766
09/09/2025,BT,954339
09/09/2025,Bus,1551093
09/09/2025,CBD Entries,575700
09/09/2025,CRZ Entries,507897
09/09/2025,LIRR,278353
09/09/2025,MNR,249487
09/09/2025,SIR,8282
09/09/2025,Subway,4433601
09/10/2025,AAR,46875
09/10/2025,BT,963539
09/10/2025,Bus,1540037
09/10/2025,CBD Entries,590074
09/10/2025,CRZ Entries,523856
09/10/2025,LIRR,277619
09/10/2025,MNR,244711
09/10/2025,SIR,8093
09/10/2025,Subway,4472327
09/11/2025,AAR,45113
09/11/2025,BT,986086
09/11/2025,Bus,1550699
09/11/2025,CBD Entries,590188
09/11/2025,CRZ Entries,524119
09/11/2025,LIRR,284101
09/11/2025,MNR,239089
09/11/2025,SIR,8324
09/11/2025,Subway,4499093
09/12/2025,AAR,44800
09/12/2025,BT,1034050
09/12/2025,Bus,1477001
09/12/2025,CBD Entries,607463
09/12/2025,CRZ Entries,539715
09/12/2025,LIRR,280104
09/12/2025,MNR,230142
09/12/2025,SIR,6806
09/12/2025,Subway,4196585
09/13/2025,AAR,29120
09/13/2025,BT,996581
09/13/2025,Bus,965501
09/13/2025,CBD Entries,588396
09/13/2025,CRZ Entries,524411
09/13/2025,LIRR,152575
09/13/2025,MNR,144805
09/13/2025,SIR,2491
09/13/2025,Subway,2916067
09/14/2025,AAR,29323
09/14/2025,BT,961790
09/14/2025,Bus,759804
09/14/2025,CBD Entries,558337
09/14/2025,CRZ Entries,488963
09/14/2025,LIRR,128586
09/14/2025,MNR,117465
09/14/2025,SIR,1733
09/14/2025,Subway,2260774
09/15/2025,AAR,41693
09/15/2025,BT,953354
09/15/2025,Bus,1508135
09/15/2025,CBD Entries,563416
09/15/2025,CRZ Entries,495828
09/15/2025,LIRR,271084
09/15/2025,MNR,228659
09/15/2025,SIR,7707
09/15/2025,Subway,4046573
09/16/2025,AAR,46067
09/16/2025,BT,964074
09/16/2025,Bus,1561603
09/16/2025,CBD Entries,580138
09/16/2025,CRZ Entries,512773
09/16/2025,LIRR,286694
09/16/2025,MNR,246166
09/16/2025,SIR,8395
09/16/2025,Subway,4425430
09/17/2025,AAR,46498
09/17/2025,BT,961549
09/17/2025,Bus,1527852
09/17/2025,CBD Entries,589690
09/17/2025,CRZ Entries,522265
09/17/2025,LIRR,286428
09/17/2025,MNR,242860
09/17/2025,SIR,8106
09/17/2025,Subway,4446829
09/18/2025,AAR,46174
09/18/2025,BT,1006303
09/18/2025,Bus,1550224
09/18/2025,CBD Entries,603572
09/18/2025,CRZ Entries,538345
09/18/2025,LIRR,281845
09/18/2025,MNR,239470
09/18/2025,SIR,7949
09/18/2025,Subway,4488401
09/19/2025,AAR,44232
09/19/2025,BT,1042086
09/19/2025,Bus,1480671
09/19/2025,CBD Entries,608394
09/19/2025,CRZ Entries,539919
09/19/2025,LIRR,286808
09/19/2025,MNR,231477
09/19/2025,SIR,6987
09/19/2025,Subway,4177680
09/20/2025,AAR,28263
09/20/2025,BT,1000287
09/20/2025,Bus,949447
09/20/2025,CBD Entries,588932
09/20/2025,CRZ Entries,525352
09/20/2025,LIRR,162463
09/20/2025,MNR,137816
09/20/2025,SIR,2721
09/20/2025,Subway,2907031
09/21/2025,AAR,28507
09/21/2025,BT,951666
09/21/2025,Bus,730328
09/21/2025,CBD Entries,556640
09/21/2025,CRZ Entries,486871
09/21/2025,LIRR,138648
09/21/2025,MNR,119583
09/21/2025,SIR,1826
09/21/2025,Subway,2305677
09/22/2025,AAR,40106
09/22/2025,BT,942647
09/22/2025,Bus,1398995
09/22/2025,CBD Entries,545829
09/22/2025,CRZ Entries,478490
09/22/2025,LIRR,277694
09/22/2025,MNR,235311
09/22/2025,SIR,7385
09/22/2025,Subway,3931188
09/23/2025,AAR,39820
09/23/2025,BT,900181
09/23/2025,Bus,1278886
09/23/2025,CBD Entries,521957
09/23/2025,CRZ Entries,461632
09/23/2025,LIRR,292843
09/23/2025,MNR,251491
09/23/2025,SIR,7547
09/23/2025,Subway,3913543
09/24/2025,AAR,41928
09/24/2025,BT,921997
09/24/2025,Bus,1312722
09/24/2025,CBD Entries,556653
09/24/2025,CRZ Entries,490813
09/24/2025,LIRR,301441
09/24/2025,MNR,246884
09/24/2025,SIR,7537
09/24/2025,Subway,4031358
09/25/2025,AAR,43591
09/25/2025,BT,966221
09/25/2025,Bus,1444408
09/25/2025,CBD Entries,578090
09/25/2025,CRZ Entries,512347
09/25/2025,LIRR,298380
09/25/2025,MNR,243174
09/25/2025,SIR,7834
09/25/2025,Subway,4423394
09/26/2025,AAR,43185
09/26/2025,BT,1043628
09/26/2025,Bus,1455644
09/26/2025,CBD Entries,602233
09/26/2025,CRZ Entries,531409
09/26/2025,LIRR,306735
09/26/2025,MNR,240853
09/26/2025,SIR,6937
09/26/2025,Subway,4199816
09/27/2025,AAR,27542
09/27/2025,BT,997436
09/27/2025,Bus,933791
09/27/2025,CBD Entries,597376
09/27/2025,CRZ Entries,531438
09/27/2025,LIRR,181410
09/27/2025,MNR,145805
09/27/2025,SIR,3051
09/27/2025,Subway,2911538
09/28/2025,AAR,28439
09/28/2025,BT,932462
09/28/2025,Bus,742362
09/28/2025,CBD Entries,550478
09/28/2025,CRZ Entries,487271
09/28/2025,LIRR,149259
09/28/2025,MNR,114310
09/28/2025,SIR,2589
09/28/2025,Subway,2213509
09/29/2025,AAR,41836
09/29/2025,BT,950405
09/29/2025,Bus,1482688
09/29/2025,CBD Entries,556266
09/29/2025,CRZ Entries,489589
09/29/2025,LIRR,278761
09/29/2025,MNR,232338
09/29/2025,SIR,7641
09/29/2025,Subway,4061628
09/30/2025,AAR,45235
09/30/2025,BT,961539
09/30/2025,Bus,1534316
09/30/2025,CBD Entries,570885
09/30/2025,CRZ Entries,505841
09/30/2025,LIRR,286693
09/30/2025,MNR,257469
09/30/2025,SIR,8347
09/30/2025,Subway,4440014
10/01/2025,AAR,46020
10/01/2025,BT,943997
10/01/2025,Bus,1473098
10/01/2025,CBD Entries,560691
10/01/2025,CRZ Entries,498305
10/01/2025,LIRR,259808
10/01/2025,MNR,243325
10/01/2025,SIR,8212
10/01/2025,Subway,4339922
10/02/2025,AAR,40497
10/02/2025,BT,913797
10/02/2025,Bus,1261553
10/02/2025,CBD Entries,553064
10/02/2025,CRZ Entries,490442
10/02/2025,LIRR,257417
10/02/2025,MNR,236427
10/02/2025,SIR,6807
10/02/2025,Subway,3815531
10/03/2025,AAR,44933
10/03/2025,BT,1008171
10/03/2025,Bus,1434440
10/03/2025,CBD Entries,598480
10/03/2025,CRZ Entries,529663
10/03/2025,LIRR,265055
10/03/2025,MNR,225487
10/03/2025,SIR,6890
10/03/2025,Subway,4066815
10/04/2025,AAR,29130
10/04/2025,BT,965808
10/04/2025,Bus,718806
10/04/2025,CBD Entries,583919
10/04/2025,CRZ Entries,518442
10/04/2025,LIRR,143110
10/04/2025,MNR,136719
10/04/2025,SIR,2113
10/04/2025,Subway,2104373
10/05/2025,AAR,29332
10/05/2025,BT,936413
10/05/2025,Bus,702569
10/05/2025,CBD Entries,551355
10/05/2025,CRZ Entries,483443
10/05/2025,LIRR,120574
10/05/2025,MNR,109130
10/05/2025,SIR,1940
10/05/2025,Subway,2193758
10/06/2025,AAR,42251
10/06/2025,BT,929249
10/06/2025,Bus,1396894
10/06/2025,CBD Entries,551459
10/06/2025,CRZ Entries,486155
10/06/2025,LIRR,261527
10/06/2025,MNR,226803
10/06/2025,SIR,7519
10/06/2025,Subway,3927545
10/07/2025,AAR,44898
10/07/2025,BT,900999
10/07/2025,Bus,1404064
10/07/2025,CBD Entries,557894
10/07/2025,CRZ Entries,497959
10/07/2025,LIRR,278786
10/07/2025,MNR,254323
10/07/2025,SIR,8179
10/07/2025,Subway,4212383
10/08/2025,AAR,45158
10/08/2025,BT,913834
10/08/2025,Bus,1395842
10/08/2025,CBD Entries,575970
10/08/2025,CRZ Entries,515826
10/08/2025,LIRR,269959
10/08/2025,MNR,249146
10/08/2025,SIR,7903
10/08/2025,Subway,4237976
10/09/2025,AAR,46236
10/09/2025,BT,1010954
10/09/2025,Bus,1452407
10/09/2025,CBD Entries,602517
10/09/2025,CRZ Entries,537602
10/09/2025,LIRR,291108
10/09/2025,MNR,250000
10/09/2025,SIR,7996
10/09/2025,Subway,4452806
10/10/2025,AAR,44822
10/10/2025,BT,1042761
10/10/2025,Bus,1368369
10/10/2025,CBD Entries,608468
10/10/2025,CRZ Entries,540792
10/10/2025,LIRR,285283
10/10/2025,MNR,245256
10/10/2025,SIR,6790
10/10/2025,Subway,4043304
10/11/2025,AAR,28513
10/11/2025,BT,962632
10/11/2025,Bus,859727
10/11/2025,CBD Entries,579599
10/11/2025,CRZ Entries,516572
10/11/2025,LIRR,155564
10/11/2025,MNR,145487
10/11/2025,SIR,2926
10/11/2025,Subway,2732324
10/12/2025,AAR,23732
10/12/2025,BT,761450
10/12/2025,Bus,592660
10/12/2025,CBD Entries,503174
10/12/2025,CRZ Entries,445752
10/12/2025,LIRR,105833
10/12/2025,MNR,98164
10/12/2025,SIR,1968
10/12/2025,Subway,1968515
10/13/2025,AAR,27812
10/13/2025,BT,778635
10/13/2025,Bus,891300
10/13/2025,CBD Entries,482865
10/13/2025,CRZ Entries,424539
10/13/2025,LIRR,226891
10/13/2025,MNR,203344
10/13/2025,SIR,3548
10/13/2025,Subway,2788416
10/14/2025,AAR,42716
10/14/2025,BT,917366
10/14/2025,Bus,1409939
10/14/2025,CBD Entries,561387
10/14/2025,CRZ Entries,500773
10/14/2025,LIRR,280029
10/14/2025,MNR,250229
10/14/2025,SIR,7739
10/14/2025,Subway,4190034
10/15/2025,AAR,46081
10/15/2025,BT,960851
10/15/2025,Bus,1443106
10/15/2025,CBD Entries,579030
10/15/2025,CRZ Entries,516539
10/15/2025,LIRR,283734
10/15/2025,MNR,250634
10/15/2025,SIR,7915
10/15/2025,Subway,4328358
10/16/2025,AAR,46342
10/16/2025,BT,997185
10/16/2025,Bus,1429707
10/16/2025,CBD Entries,603395
10/16/2025,CRZ Entries,537918
10/16/2025,LIRR,289634
10/16/2025,MNR,249181
10/16/2025,SIR,7794
10/16/2025,Subway,4462590
10/17/2025,AAR,44786
10/17/2025,BT,1021890
10/17/2025,Bus,1364083
10/17/2025,CBD Entries,608143
10/17/2025,CRZ Entries,540006
10/17/2025,LIRR,269171
10/17/2025,MNR,240862
10/17/2025,SIR,6689
10/17/2025,Subway,4113843
10/18/2025,AAR,28890
10/18/2025,BT,980808
10/18/2025,Bus,903291
10/18/2025,CBD Entries,584687
10/18/2025,CRZ Entries,521611
10/18/2025,LIRR,154085
10/18/2025,MNR,156049
10/18/2025,SIR,42
10/18/2025,Subway,2931765
10/19/2025,AAR,29387
10/19/2025,BT,951447
10/19/2025,Bus,727587
10/19/2025,CBD Entries,554532
10/19/2025,CRZ Entries,494717
10/19/2025,LIRR,128355
10/19/2025,MNR,125200
10/19/2025,SIR,1
10/19/2025,Subway,2264572
10/20/2025,AAR,40468
10/20/2025,BT,927388
10/20/2025,Bus,1220586
10/20/2025,CBD Entries,550195
10/20/2025,CRZ Entries,482547
10/20/2025,LIRR,264955
10/20/2025,MNR,232341
10/20/2025,SIR,6134
10/20/2025,Subway,3601800
10/21/2025,AAR,46279
10/21/2025,BT,952108
10/21/2025,Bus,1472383
10/21/2025,CBD Entries,571945
10/21/2025,CRZ Entries,505504
10/21/2025,LIRR,285947
10/21/2025,MNR,252266
10/21/2025,SIR,8052
10/21/2025,Subway,4461061
10/22/2025,AAR,47380
10/22/2025,BT,960587
10/22/2025,Bus,1467664
10/22/2025,CBD Entries,582822
10/22/2025,CRZ Entries,516920
10/22/2025,LIRR,275757
10/22/2025,MNR,243232
10/22/2025,SIR,8324
10/22/2025,Subway,4523614
10/23/2025,AAR,46401
10/23/2025,BT,990734
10/23/2025,Bus,1461341
10/23/2025,CBD Entries,599125
10/23/2025,CRZ Entries,532687
10/23/2025,LIRR,286021
10/23/2025,MNR,247800
10/23/2025,SIR,7887
10/23/2025,Subway,4559508
10/24/2025,AAR,44360
10/24/2025,BT,1014462
10/24/2025,Bus,1410451
10/24/2025,CBD Entries,603680
10/24/2025,CRZ Entries,538058
10/24/2025,LIRR,274534
10/24/2025,MNR,240961
10/24/2025,SIR,6741
10/24/2025,Subway,4276483
10/25/2025,AAR,29197
10/25/2025,BT,985797
10/25/2025,Bus,900658
10/25/2025,CBD Entries,590403
10/25/2025,CRZ Entries,525430
10/25/2025,LIRR,155774
10/25/2025,MNR,157311
10/25/2025,SIR,71
10/25/2025,Subway,2949713
10/26/2025,AAR,29588
10/26/2025,BT,919543
10/26/2025,Bus,828951
10/26/2025,CBD Entries,549762
10/26/2025,CRZ Entries,482960
10/26/2025,LIRR,126937
10/26/2025,MNR,119440
10/26/2025,SIR,4
10/26/2025,Subway,2286150
10/27/2025,AAR,41385
10/27/2025,BT,933494
10/27/2025,Bus,1402134
10/27/2025,CBD Entries,553465
10/27/2025,CRZ Entries,488623
10/27/2025,LIRR,266942
10/27/2025,MNR,232879
10/27/2025,SIR,7507
10/27/2025,Subway,4127115
10/28/2025,AAR,45787
10/28/2025,BT,943247
10/28/2025,Bus,1455220
10/28/2025,CBD Entries,572705
10/28/2025,CRZ Entries,509358
10/28/2025,LIRR,283192
10/28/2025,MNR,251648
10/28/2025,SIR,8079
10/28/2025,Subway,4530266
10/29/2025,AAR,47416
10/29/2025,BT,960281
10/29/2025,Bus,1469294
10/29/2025,CBD Entries,587348
10/29/2025,CRZ Entries,523719
10/29/2025,LIRR,281041
10/29/2025,MNR,248483
10/29/2025,SIR,8220
10/29/2025,Subway,4602493
10/30/2025,AAR,44144
10/30/2025,BT,889125
10/30/2025,Bus,1227694
10/30/2025,CBD Entries,566504
10/30/2025,CRZ Entries,511435
10/30/2025,LIRR,267015
10/30/2025,MNR,233660
10/30/2025,SIR,7567
10/30/2025,Subway,4324588
10/31/2025,AAR,43132
10/31/2025,BT,983811
10/31/2025,Bus,1317185
10/31/2025,CBD Entries,596286
10/31/2025,CRZ Entries,532586
10/31/2025,LIRR,277129
10/31/2025,MNR,238548
10/31/2025,SIR,6460
10/31/2025,Subway,4432080
11/01/2025,AAR,28093
11/01/2025,BT,983673
11/01/2025,Bus,898965
11/01/2025,CBD Entries,621678
11/01/2025,CRZ Entries,557583
11/01/2025,LIRR,144681
11/01/2025,MNR,136951
11/01/2025,SIR,3055
11/01/2025,Subway,3100676
11/02/2025,AAR,25958
11/02/2025,BT,817612
11/02/2025,Bus,650701
11/02/2025,CBD Entries,515320
11/02/2025,CRZ Entries,471290
11/02/2025,LIRR,139969
11/02/2025,MNR,126613
11/02/2025,SIR,4004
11/02/2025,Subway,2832239
11/03/2025,AAR,43099
11/03/2025,BT,940016
11/03/2025,Bus,1391623
11/03/2025,CBD Entries,555643
11/03/2025,CRZ Entries,488655
11/03/2025,LIRR,255395
11/03/2025,MNR,220572
11/03/2025,SIR,7712
11/03/2025,Subway,4161669
11/04/2025,AAR,43413
11/04/2025,BT,904786
11/04/2025,Bus,1328396
11/04/2025,CBD Entries,546060
11/04/2025,CRZ Entries,484039
11/04/2025,LIRR,272769
11/04/2025,MNR,239630
11/04/2025,SIR,6902
11/04/2025,Subway,4115365
11/05/2025,AAR,47577
11/05/2025,BT,952224
11/05/2025,Bus,1446631
11/05/2025,CBD Entries,583951
11/05/2025,CRZ Entries,516723
11/05/2025,LIRR,278711
11/05/2025,MNR,241336
11/05/2025,SIR,8275
11/05/2025,Subway,4481565
11/06/2025,AAR,46597
11/06/2025,BT,982260
11/06/2025,Bus,1380841
11/06/2025,CBD Entries,597423
11/06/2025,CRZ Entries,532580
11/06/2025,LIRR,277537
11/06/2025,MNR,237999
11/06/2025,SIR,7819
11/06/2025,Subway,4476845
11/07/2025,AAR,44889
11/07/2025,BT,999735
11/07/2025,Bus,1278966
11/07/2025,CBD Entries,600352
11/07/2025,CRZ Entries,533038
11/07/2025,LIRR,271989
11/07/2025,MNR,227739
11/07/2025,SIR,6673
11/07/2025,Subway,4143987
11/08/2025,AAR,28928
11/08/2025,BT,951693
11/08/2025,Bus,904574
11/08/2025,CBD Entries,582779
11/08/2025,CRZ Entries,520741
11/08/2025,LIRR,146648
11/08/2025,MNR,144272
11/08/2025,SIR,98
11/08/2025,Subway,2998303
11/09/2025,AAR,28414
11/09/2025,BT,859442
11/09/2025,Bus,664738
11/09/2025,CBD Entries,526073
11/09/2025,CRZ Entries,463682
11/09/2025,LIRR,108466
11/09/2025,MNR,102557
11/09/2025,SIR,6
11/09/2025,Subway,2170348
11/10/2025,AAR,42668
11/10/2025,BT,918164
11/10/2025,Bus,1330157
11/10/2025,CBD Entries,550681
11/10/2025,CRZ Entries,485465
11/10/2025,LIRR,261926
11/10/2025,MNR,224338
11/10/2025,SIR,7111
11/10/2025,Subway,4042262
11/11/2025,AAR,37343
11/11/2025,BT,862673
11/11/2025,Bus,1138614
11/11/2025,CBD Entries,536744
11/11/2025,CRZ Entries,476517
11/11/2025,LIRR,261323
11/11/2025,MNR,231128
11/11/2025,SIR,5848
11/11/2025,Subway,3805525
11/12/2025,AAR,48814
11/12/2025,BT,947918
11/12/2025,Bus,1416400
11/12/2025,CBD Entries,578898
11/12/2025,CRZ Entries,516005
11/12/2025,LIRR,277019
11/12/2025,MNR,241668
11/12/2025,SIR,8127
11/12/2025,Subway,4490139
11/13/2025,AAR,48365
11/13/2025,BT,973866
11/13/2025,Bus,1393834
11/13/2025,CBD Entries,594706
11/13/2025,CRZ Entries,530783
11/13/2025,LIRR,278935
11/13/2025,MNR,240393
11/13/2025,SIR,7775
11/13/2025,Subway,4514518
11/14/2025,AAR,45674
11/14/2025,BT,999518
11/14/2025,Bus,1358720
11/14/2025,CBD Entries,605783
11/14/2025,CRZ Entries,540060
11/14/2025,LIRR,266627
11/14/2025,MNR,228051
11/14/2025,SIR,6632
11/14/2025,Subway,4202637
11/15/2025,AAR,29345
11/15/2025,BT,944176
11/15/2025,Bus,901107
11/15/2025,CBD Entries,583136
11/15/2025,CRZ Entries,521944
11/15/2025,LIRR,147186
11/15/2025,MNR,134636
11/15/2025,SIR,2601
11/15/2025,Subway,2916948
11/16/2025,AAR,29190
11/16/2025,BT,875912
11/16/2025,Bus,698030
11/16/2025,CBD Entries,533624
11/16/2025,CRZ Entries,476770
11/16/2025,LIRR,122244
11/16/2025,MNR,104396
11/16/2025,SIR,1930
11/16/2025,Subway,2244614
11/17/2025,AAR,43573
11/17/2025,BT,920434
11/17/2025,Bus,1345238
11/17/2025,CBD Entries,554857
11/17/2025,CRZ Entries,489233
11/17/2025,LIRR,265144
11/17/2025,MNR,224332
11/17/2025,SIR,7340
11/17/2025,Subway,4073219
11/18/2025,AAR,47836
11/18/2025,BT,939249
11/18/2025,Bus,1412746
11/18/2025,CBD Entries,571751
11/18/2025,CRZ Entries,508767
11/18/2025,LIRR,276957
11/18/2025,MNR,244622
11/18/2025,SIR,7946
11/18/2025,Subway,4478041
11/19/2025,AAR,49261
11/19/2025,BT,946470
11/19/2025,Bus,1324616
11/19/2025,CBD Entries,580388
11/19/2025,CRZ Entries,518999
11/19/2025,LIRR,285721
11/19/2025,MNR,242379
11/19/2025,SIR,7984
11/19/2025,Subway,4485722
11/20/2025,AAR,48100
11/20/2025,BT,989094
11/20/2025,Bus,1351795
11/20/2025,CBD Entries,600338
11/20/2025,CRZ Entries,538095
11/20/2025,LIRR,281238
11/20/2025,MNR,242044
11/20/2025,SIR,7966
11/20/2025,Subway,4507934
11/21/2025,AAR,46310
11/21/2025,BT,1007336
11/21/2025,Bus,1308473
11/21/2025,CBD Entries,603007
11/21/2025,CRZ Entries,538403
11/21/2025,LIRR,265950
11/21/2025,MNR,227894
11/21/2025,SIR,6706
11/21/2025,Subway,4136195
11/22/2025,AAR,28732
11/22/2025,BT,932418
11/22/2025,Bus,843858
11/22/2025,CBD Entries,578855
11/22/2025,CRZ Entries,518407
11/22/2025,LIRR,154859
11/22/2025,MNR,136221
11/22/2025,SIR,2501
11/22/2025,Subway,2789019
11/23/2025,AAR,29629
11/23/2025,BT,859248
11/23/2025,Bus,677274
11/23/2025,CBD Entries,525804
11/23/2025,CRZ Entries,464531
11/23/2025,LIRR,124945
11/23/2025,MNR,111766
11/23/2025,SIR,1919
11/23/2025,Subway,2214468
11/24/2025,AAR,43753
11/24/2025,BT,931195
11/24/2025,Bus,1325785
11/24/2025,CBD Entries,550340
11/24/2025,CRZ Entries,483667
11/24/2025,LIRR,278824
11/24/2025,MNR,235318
11/24/2025,SIR,7369
11/24/2025,Subway,4093423
11/25/2025,AAR,46923
11/25/2025,BT,984962
11/25/2025,Bus,1323388
11/25/2025,CBD Entries,562668
11/25/2025,CRZ Entries,497669
11/25/2025,LIRR,287401
11/25/2025,MNR,245330
11/25/2025,SIR,7701
11/25/2025,Subway,4220008
11/26/2025,AAR,42124
11/26/2025,BT,1002049
11/26/2025,Bus,1236618
11/26/2025,CBD Entries,562332
11/26/2025,CRZ Entries,495541
11/26/2025,LIRR,303778
11/26/2025,MNR,255782
